term_type,canonical_name,aliases,category,active,priority,confidence,metadata_json
medication,CRI - Morphine/Lidocaine/Ketamine (mg/kg/hr),CRI - Morphine/Lidocaine/Ketamine (mg/kg/hr),evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,CRI - Propofol (mg/kg/min),CRI - Propofol (mg/kg/min),evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Cucumber Melon Body Spray 8oz,Cucumber Melon Body Spray 8oz,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Cucumber/ Melon Ear Rinse 16 oz,Cucumber/ Melon Ear Rinse 16 oz,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Cytarabine 100mg/ml INJ,Cytarabine 100mg/ml INJ,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Cytopoint 10mg,Cytopoint 10mg,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Cytopoint 20mg,Cytopoint 20mg,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Cytopoint 30mg,Cytopoint 30mg,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Cytopoint 40mg,Cytopoint 40mg,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,D-128 Germicidal Solution Vedco gallon,D-128 Germicidal Solution Vedco gallon,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Depo-Medrol 20mg/ml INJ,Depo-Medrol 20mg/ml INJ,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Dermatonin Implant 12 mg,Dermatonin Implant 12 mg,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Dermatonin Implant 8.0mg,Dermatonin Implant 8.0mg,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Deworm - Litter of 4 or more,Deworm - Litter of 4 or more,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Deworm 1-25 lb,Deworm 1-25 lb,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Deworm 120-140 lb.,Deworm 120-140 lb.,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Deworm 25-60 lb.,Deworm 25-60 lb.,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Deworm 61-90 lb,Deworm 61-90 lb,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Deworm 91-120 lb.,Deworm 91-120 lb.,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Dexamethasone 2mg/ml INJ,Dexamethasone 2mg/ml INJ,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Dexamethasone SP 4mg/ml INJ,Dexamethasone SP 4mg/ml INJ,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Dexmedetomidine 500mcg/mL INJ,Dexmedetomidine 500mcg/mL INJ,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Dextrose 50% Solution INJ,Dextrose 50% Solution INJ,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Diazepam 5mg/ml INJ (Valium),Diazepam 5mg/ml INJ (Valium),evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Diphenhydramine 50mg/ml INJ,Diphenhydramine 50mg/ml INJ,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Diroban 50mg/vial INJ (25mg/mL),Diroban 50mg/vial INJ (25mg/mL),evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,"Distemper, Parvo & Vaccine Titer","Distemper, Parvo & Vaccine Titer",evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Doxorubicin 2mg/ml INJ,Doxorubicin 2mg/ml INJ,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Ear - Hematoma Repair,Ear - Hematoma Repair,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Ear - Simplera Application,Ear - Simplera Application,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Ear -Therapeutic Cleansing,Ear -Therapeutic Cleansing,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Ear Flush,Ear Flush,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Ear Flush - Courtesy,Ear Flush - Courtesy,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Ear Hair Removal and Flushing,Ear Hair Removal and Flushing,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Ear Hematoma - Draining & Taping,Ear Hematoma - Draining & Taping,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Ear Hematoma with Cannula Placement,Ear Hematoma with Cannula Placement,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Ear Polyp Removal,Ear Polyp Removal,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Eaze-off Spray,Eaze-off Spray,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,EMPLOYEE - Banofen Diphenhydramine 50mg CAP,EMPLOYEE - Banofen Diphenhydramine 50mg CAP,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,EMPLOYEE - Cosamin ASU Joint Health 230ct. CAP,EMPLOYEE - Cosamin ASU Joint Health 230ct. CAP,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,EMPLOYEE - Watermelon Frost 24's TAB,EMPLOYEE - Watermelon Frost 24's TAB,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Enrofloxacin ( Baytril ) 100mg/ml INJ,Enrofloxacin ( Baytril ) 100mg/ml INJ,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Enrofloxacin ( Baytril ) 22.7mg/ml INJ,Enrofloxacin ( Baytril ) 22.7mg/ml INJ,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Epinephrine 1mg/ml ( 1:1000 ) INJ,Epinephrine 1mg/ml ( 1:1000 ) INJ,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,EpiOtic Advanced Ear flush 8oz,EpiOtic Advanced Ear flush 8oz,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Euthasol INJ,Euthasol INJ,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Eye - Cleansing/Medicating,Eye - Cleansing/Medicating,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Eye - Conjuctival Flap,Eye - Conjuctival Flap,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Eye - Corneal Staining,Eye - Corneal Staining,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Eye - Entropion Repair ea,Eye - Entropion Repair ea,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Eye - Enucleation,Eye - Enucleation,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Eye - IOP Measurement (Record Vitals),Eye - IOP Measurement (Record Vitals),evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Eye - Tack Lids Each Pup,Eye - Tack Lids Each Pup,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Eye - Tarsorrhaphy,Eye - Tarsorrhaphy,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Eye-Removal 3rd Eyelid Gland,Eye-Removal 3rd Eyelid Gland,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Eye/ Cauterize hair,Eye/ Cauterize hair,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Eye/Flush tear ducts,Eye/Flush tear ducts,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Famotidine 10mg/ml INJ,Famotidine 10mg/ml INJ,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Fecal solution,Fecal solution,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Feline Leukemia (FeLV) Vaccine,Feline Leukemia (FeLV) Vaccine,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Feline Purevax FeLV,Feline Purevax FeLV,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Feline Purevax FVRCP,Feline Purevax FVRCP,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Feline Purevax Rabies 1 Year 0.5ml Dose,Feline Purevax Rabies 1 Year 0.5ml Dose,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Feline RCP Purevax  Annual,Feline RCP Purevax  Annual,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Feliway Diffuser Refill 30 Day,Feliway Diffuser Refill 30 Day,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Feliway Multi Cat Refill 30 Day,Feliway Multi Cat Refill 30 Day,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Feliway Spray 20ml,Feliway Spray 20ml,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Feliway Spray 219 ml,Feliway Spray 219 ml,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Feliway Spray 60ml,Feliway Spray 60ml,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Feliway Wipe Single,Feliway Wipe Single,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Fentanyl 50mcg/mL INJ,Fentanyl 50mcg/mL INJ,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,File Folders 1/3 Tab,File Folders 1/3 Tab,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,FIV Vaccine,FIV Vaccine,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Foley Catheter 6fr x 30cm 1.5ml Balloon,Foley Catheter 6fr x 30cm 1.5ml Balloon,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Foley Catheter10fr x 30cm 3ml Balloon,Foley Catheter10fr x 30cm 3ml Balloon,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Free Interceptor from Elanco for Employe,Free Interceptor from Elanco for Employe,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Furosemide ( Lasix ) 50mg/ml INJ,Furosemide ( Lasix ) 50mg/ml INJ,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,FVRCCP/Rabies Combo,FVRCCP/Rabies Combo,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
medication,Gentamicin Sulfate 100mg/ml INJ,Gentamicin Sulfate 100mg/ml INJ,evh-medications,true,1,0.93,"{""source_system"":""stockroom"",""source_file"":""Stockroom \u00b7 Instinct Stockroom.csv"",""source_rows"":""3139"",""classification"":""heuristic""}"
